2110,2647,4889
2107,2646,4883
2110,2648,4889
2110,2648,4882
2110,2651,4882
2108,2651,4882
2110,2651,4879
2110,2651,4881
2111,2651,4881
2111,2651,4881
2113,2650,4881
2109,2650,4878
2109,2650,4878
2109,2649,4878
2109,2649,4877
2108,2654,4877
2108,2654,4874
2109,2653,4874
2109,2653,4878
2110,2650,4878
2110,2650,4885
2109,2650,4885
2109,2649,4891
2109,2649,4894
2106,2647,4894
2106,2647,4896
2109,2649,4896
2109,2649,4900
2109,2647,4900
2109,2647,4900
2107,2650,4900
2107,2650,4897
2107,2652,4897
2111,2650,4896
2111,2650,4896
2108,2650,4896
2108,2650,4896
2109,2650,4896
2109,2650,4896
2106,2652,4896
2106,2652,4894
2111,2653,4894
2111,2653,4894
2109,2653,4894
2108,2652,4894
2108,2652,4895
2109,2652,4895
2109,2652,4892
2105,2655,4892
2105,2655,4893
2102,2652,4891
2101,2650,4883
2102,2652,4891
2098,2644,4891
2104,2646,4894
2106,2647,4887
2111,2646,4885
2110,2650,4888
2106,2651,4887
2110,2650,4884
2112,2655,4884
2111,2655,4884
2112,2648,4883
2112,2653,4885
2112,2648,4883
2115,2655,4883
2114,2655,4882
2111,2655,4880
2111,2654,4880
2111,2654,4880
2111,2654,4880
2111,2656,4880
2114,2656,4880
2115,2656,4877
2115,2655,4877
2115,2655,4882
2115,2653,4882
2112,2652,4890
2113,2652,4891
2109,2652,4897
2109,2653,4897
2112,2648,4899
2114,2648,4904
2114,2652,4904
2114,2652,4905
2112,2651,4905
2114,2651,4891
2112,2651,4909
2110,2651,4909
2110,2652,4909
2110,2652,4905
2113,2652,4905
2114,2652,4906
2113,2652,4904
2113,2652,4904
2112,2649,4903
2112,2653,4901
2112,2649,4902
2111,2649,4902
2111,2651,4904
2111,2654,4904
2113,2654,4903
2113,2654,4902
2112,2654,4900
2113,2652,4902
2114,2652,4900
2114,2654,4900
2111,2654,4902
2111,2653,4902
2111,2653,4894
2111,2654,4894
2110,2654,4892
2110,2657,4892
2110,2657,4892
2110,2655,4892
2107,2655,4890
2107,2656,4890
2108,2656,4888
2108,2657,4888
2109,2657,4881
2109,2656,4881
2104,2656,4878
2104,2655,4878
2106,2655,4875
2106,2659,4875
2110,2659,4878
2110,2656,4878
2115,2656,4874
2115,2658,4874
2111,2658,4877
2111,2657,4877
2113,2657,4874
2113,2658,4874
2111,2658,4878
2111,2657,4878
2110,2657,4883
2110,2652,4883
2103,2652,4889
2103,2646,4889
2106,2646,4900
2106,2648,4900
2108,2648,4901
2108,2648,4901
2109,2648,4898
2109,2647,4898
2115,2647,4897
2115,2650,4897
2114,2650,4893
2114,2648,4893
2113,2648,4891
2113,2646,4891
2117,2646,4891
2117,2647,4891
2115,2647,4891
2116,2644,4888
2117,2643,4893
2116,2645,4888
2117,2645,4897
2117,2644,4897
2117,2644,4893
2118,2645,4899
2118,2646,4899
2120,2646,4899
2120,2647,4902
2117,2647,4903
2117,2649,4903
2118,2649,4902
2118,2652,4902
2119,2652,4905
2119,2654,4905
2120,2654,4905
2120,2654,4907
2117,2651,4902
2117,2653,4902
2122,2653,4900
2122,2653,4900
2120,2653,4900
2120,2653,4906
2118,2655,4896
2118,2654,4896
2116,2654,4895
2116,2658,4895
2123,2658,4895
2123,2658,4898
2121,2658,4891
2121,2657,4891
2123,2657,4892
2123,2658,4892
2126,2658,4892
2126,2658,4889
2119,2661,4888
2119,2660,4888
2122,2660,4888
2122,2660,4882
2120,2660,4882
2120,2660,4887
2124,2658,4887
2124,2657,4887
2125,2657,4887
2125,2659,4890
2121,2659,4890
2121,2659,4892
2123,2658,4896
2123,2655,4896
2119,2655,4896
2119,2659,4901
2119,2659,4901
2119,2659,4909
2122,2658,4906
2122,2659,4906
2122,2659,4906
2114,2657,4909
2122,2659,4909
2114,2660,4909
2122,2660,4909
2122,2663,4904
2116,2663,4904
2116,2663,4904
2124,2662,4900
2124,2662,4900
2123,2662,4900
2123,2663,4900
2117,2660,4898
2121,2659,4899
2117,2660,4898
2121,2660,4898
2121,2660,4900
2113,2660,4900
2113,2660,4899
2117,2658,4904
2117,2656,4904
2112,2656,4904
2112,2652,4902
2113,2652,4902
2113,2652,4899
2121,2656,4901
2121,2656,4901
2124,2656,4901
2124,2659,4898
2123,2659,4898
2123,2659,4898
2123,2660,4897
2122,2661,4893
2121,2659,4899
2128,2661,4893
2128,2661,4894
2125,2661,4889
2125,2662,4889
2124,2662,4889
2124,2665,4890
2124,2665,4890
2124,2665,4889
2126,2665,4891
2126,2667,4888
2127,2665,4891
2127,2665,4892
2126,2664,4894
2126,2662,4894
2126,2662,4894
2126,2659,4901
2125,2659,4901
2125,2659,4908
2122,2660,4910
2122,2658,4910
2124,2658,4910
2124,2664,4911
2121,2664,4911
2121,2664,4913
2124,2659,4908
2124,2658,4908
2122,2658,4908
2122,2662,4910
2128,2662,4910
2128,2662,4909
2127,2661,4906
2127,2661,4906
2124,2661,4906
2124,2661,4907
2121,2661,4907
2121,2661,4906
2125,2662,4905
2124,2660,4905
2126,2661,4888
2119,2660,4905
2119,2660,4906
2124,2660,4908
2124,2662,4908
2120,2662,4908
2120,2660,4909
2119,2663,4910
2120,2664,4909
2121,2664,4909
2121,2661,4904
2119,2661,4904
2119,2661,4902
2116,2662,4895
2117,2664,4896
2119,2663,4910
2116,2664,4896
2117,2665,4892
2119,2663,4886
2117,2662,4892
2115,2662,4892
2115,2662,4883
2115,2664,4883
2114,2665,4884
2119,2663,4883
2114,2665,4884
2122,2665,4884
2122,2665,4882
2122,2665,4882
2121,2665,4882
2119,2663,4883
2119,2663,4883
2119,2665,4883
2121,2665,4883
2121,2665,4889
2121,2662,4889
2121,2662,4889
2119,2663,4895
2119,2663,4904
2113,2661,4909
2115,2656,4918
2114,2654,4922
2113,2654,4909
2115,2654,4909
2115,2654,4922
2115,2655,4922
2119,2655,4922
2121,2657,4918
2115,2656,4920
2121,2659,4918
2121,2659,4918
2121,2659,4921
2121,2658,4921
2122,2658,4921
2122,2658,4914
2115,2656,4910
2122,2659,4914
2123,2659,4914
2123,2659,4906
2123,2656,4906
2119,2656,4906
2119,2657,4903
2115,2656,4903
2119,2654,4903
2122,2654,4903
2122,2654,4899
2122,2652,4899
2120,2652,4899
2123,2651,4901
2115,2656,4904
2123,2651,4901
2121,2651,4901
2121,2651,4904
2121,2653,4904
2120,2653,4904
2123,2653,4908
2115,2656,4915
2121,2655,4911
2121,2655,4911
2121,2655,4914
2121,2657,4914
2121,2660,4914
2122,2660,4914
2122,2660,4910
2122,2662,4910
2123,2662,4910
2123,2659,4912
2115,2656,4909
2123,2663,4912
2124,2663,4912
2124,2663,4907
2121,2659,4910
2121,2663,4908
2121,2666,4910
2125,2666,4910
2125,2666,4906
2125,2664,4906
2124,2664,4906
2121,2663,4907
2121,2663,4906
2123,2666,4907
2123,2666,4903
2121,2666,4903
2121,2666,4905
2121,2665,4905
2121,2665,4905
2121,2665,4904
2120,2663,4904
2120,2663,4918
2123,2664,4922
2121,2663,4928
2123,2661,4931
2120,2662,4931
2121,2665,4930
2121,2665,4930
2120,2662,4930
2118,2665,4932
2119,2667,4930
2114,2654,4926
2119,2666,4932
2119,2666,4927
2121,2664,4927
2121,2664,4928
2118,2665,4928
2118,2665,4925
2120,2663,4925
2120,2663,4927
2115,2667,4927
2116,2666,4925
2117,2665,4925
2114,2654,4926
2111,2664,4925
2111,2664,4926
2110,2662,4926
2110,2662,4928
2106,2662,4928
2106,2662,4924
2109,2659,4924
2109,2659,4926
2114,2662,4926
2114,2662,4921
2120,2664,4921
2120,2664,4924
2118,2664,4924
2118,2665,4924
2122,2666,4920
2122,2666,4921
2122,2666,4915
2121,2668,4915
2121,2668,4917
2120,2669,4917
2120,2669,4915
2119,2671,4915
2119,2671,4916
2118,2671,4916
2118,2670,4916
2118,2672,4916
2118,2672,4913
2121,2672,4913
2121,2672,4914
2126,2672,4914
2126,2674,4914
2118,2672,4908
2118,2672,4911
2120,2675,4911
2120,2675,4914
2118,2675,4914
2118,2671,4914
2116,2669,4917
2122,2669,4926
2114,2654,4931
2116,2667,4917
2116,2667,4931
2117,2669,4931
2115,2672,4934
2116,2670,4933
2115,2670,4935
2115,2672,4934
2115,2671,4934
2115,2671,4932
2113,2671,4932
2113,2669,4932
2113,2673,4931
2113,2673,4932
2112,2673,4932
2112,2673,4927
2112,2673,4927
2112,2674,4927
2112,2674,4929
2112,2674,4931
2111,2674,4931
2111,2676,4928
2109,2676,4928
2109,2672,4928
2109,2672,4927
2109,2672,4926
2109,2672,4926
2109,2671,4923
2107,2671,4923
2107,2674,4923
2107,2676,4922
2106,2674,4914
2116,2670,4910
2107,2674,4914
2107,2674,4914
2111,2675,4913
2111,2675,4911
2113,2675,4911
2113,2678,4910
2111,2678,4910
2111,2677,4910
2114,2675,4907
2114,2675,4910
2113,2675,4910
2113,2676,4918
2114,2676,4918
2114,2679,4918
2117,2675,4917
2117,2675,4914
2115,2675,4914
2115,2677,4914
2112,2677,4914
2112,2677,4914
2114,2678,4915
2114,2678,4911
2111,2678,4911
2111,2677,4911
2111,2677,4911
2111,2678,4911
2107,2671,4914
2107,2671,4914
2107,2671,4914
2107,2672,4916
2112,2672,4916
2112,2669,4916
2113,2668,4922
2113,2668,4932
2111,2668,4932
2111,2670,4932
2113,2670,4932
2113,2675,4932
2115,2672,4934
2115,2672,4941
2111,2672,4941
2111,2672,4938
2115,2672,4938
2115,2676,4938
2112,2676,4939
2114,2677,4933
2113,2673,4925
2115,2674,4921
2114,2677,4917
2113,2677,4917
2113,2676,4915
2114,2670,4916
2114,2672,4925
2114,2670,4914
2114,2670,4914
2114,2668,4916
2115,2671,4918
2112,2668,4925
2115,2671,4922
2114,2671,4922
2114,2668,4924
2116,2668,4924
2116,2672,4924
2112,2672,4928
2112,2672,4929
2114,2672,4929
2114,2677,4927
2114,2677,4927
2118,2675,4931
2112,2676,4925
2118,2675,4927
2115,2679,4924
2114,2677,4925
2117,2678,4921
2115,2679,4921
2113,2679,4921
2113,2679,4921
2119,2679,4921
2119,2680,4921
2116,2680,4921
2116,2678,4921
2116,2678,4921
2116,2681,4920
2117,2681,4920
2117,2683,4920
2115,2683,4919
2115,2682,4917
2116,2682,4917
2116,2685,4917
2117,2685,4917
2117,2683,4917
2113,2684,4921
2114,2681,4927
2117,2678,4931
2113,2684,4921
2113,2680,4921
2112,2680,4939
2112,2681,4939
2112,2681,4942
2115,2683,4940
2114,2683,4940
2114,2681,4940
2109,2681,4943
2109,2683,4943
2109,2683,4943
2113,2682,4948
2114,2682,4948
2114,2686,4948
2107,2686,4944
2107,2686,4944
2107,2686,4937
2110,2684,4937
2106,2684,4937
2106,2685,4937
2107,2685,4941
2107,2684,4941
2107,2684,4939
2101,2682,4938
2099,2680,4940
2100,2681,4927
2099,2680,4939
2106,2680,4939
2106,2682,4940
2109,2682,4940
2109,2684,4940
2107,2684,4940
2107,2681,4940
2107,2681,4937
2112,2683,4937
2110,2683,4937
2110,2687,4936
2107,2687,4936
2107,2686,4936
2107,2686,4933
2109,2690,4935
2108,2690,4935
2108,2688,4932
2111,2688,4932
2111,2687,4928
2108,2687,4928
2108,2690,4929
2107,2690,4929
2107,2690,4927
2109,2690,4927
2108,2693,4925
2100,2690,4927
2110,2693,4925
2110,2695,4925
2108,2695,4926
2108,2690,4928
2107,2690,4928
2110,2692,4924
2109,2692,4923
2109,2692,4923
2105,2692,4924
2105,2688,4933
2106,2688,4933
2106,2688,4937
2104,2688,4937
2104,2689,4944
2102,2689,4944
2102,2688,4946
2100,2688,4946
2100,2692,4945
2096,2692,4945
2096,2688,4944
2098,2688,4944
2098,2690,4943
2095,2690,4943
2095,2689,4939
2097,2689,4939
2097,2690,4934
2094,2690,4934
2094,2689,4934
2095,2689,4935
2099,2690,4940
2109,2691,4936
2101,2690,4940
2103,2691,4938
2103,2690,4942
2105,2690,4942
2105,2691,4944
2104,2691,4944
2104,2689,4947
2102,2689,4947
2102,2691,4949
2104,2691,4949
2104,2689,4949
2100,2689,4949
2100,2690,4950
2102,2690,4950
2102,2692,4947
2104,2692,4947
2104,2692,4945
2105,2692,4945
2105,2692,4947
2106,2692,4947
2106,2689,4945
2104,2689,4945
2104,2692,4942
2102,2692,4942
2102,2692,4941
2101,2692,4941
2101,2693,4941
2100,2691,4940
2101,2690,4940
2095,2691,4936
2101,2690,4937
2096,2690,4937
2096,2687,4936
2097,2687,4936
2097,2689,4935
2097,2689,4935
2097,2688,4936
2101,2689,4934
2102,2691,4935
2105,2692,4923
2101,2687,4938
2103,2687,4938
2103,2690,4944
2101,2690,4951
2104,2691,4935
2101,2692,4955
2100,2692,4963
2097,2692,4963
2097,2690,4962
2103,2690,4962
2103,2695,4963
2099,2695,4963
2099,2692,4966
2096,2692,4966
2096,2692,4962
2097,2692,4962
2097,2694,4959
2101,2694,4959
2101,2695,4959
2096,2695,4959
2096,2691,4958
2098,2691,4958
2100,2693,4953
2104,2694,4950
2098,2693,4953
2098,2694,4943
2099,2694,4943
2099,2692,4947
2100,2692,4947
2100,2691,4945
2097,2691,4945
2099,2688,4941
2098,2688,4944
2105,2687,4945
2096,2688,4941
2096,2688,4940
2098,2689,4940
2098,2689,4944
2098,2689,4944
2098,2690,4948
2098,2690,4948
2098,2690,4950
2096,2692,4950
2096,2693,4950
2095,2693,4950
2095,2694,4951
2096,2694,4951
2096,2694,4950
2097,2695,4950
2097,2695,4949
2098,2697,4949
2099,2697,4948
2099,2697,4950
2097,2697,4950
2097,2697,4945
2095,2698,4945
2095,2698,4949
2097,2697,4949
2097,2696,4947
2096,2696,4947
2096,2696,4944
2102,2700,4944
2098,2697,4947
2095,2698,4948
2095,2698,4951
2100,2697,4951
2095,2698,4958
2095,2698,4966
2095,2696,4966
2095,2696,4968
2096,2697,4968
2096,2697,4972
2094,2694,4972
2093,2698,4971
2089,2697,4968
2085,2696,4971
2086,2698,4967
2086,2694,4967
2085,2690,4967
2085,2690,4964
2089,2692,4964
2089,2692,4964
2094,2694,4964
2094,2694,4965
2092,2694,4965
2095,2694,4963
2095,2696,4963
2092,2696,4967
2092,2696,4967
2092,2696,4971
2091,2696,4971
2093,2696,4970
2093,2695,4970
2092,2695,4966
2092,2699,4966
2093,2697,4961
2091,2702,4961
2094,2702,4964
2091,2699,4963
2091,2695,4963
2093,2695,4959
2093,2699,4959
2093,2699,4957
2093,2698,4957
2090,2698,4956
2090,2697,4956
2088,2697,4953
2088,2699,4953
2089,2699,4950
2089,2701,4950
2085,2701,4950
2085,2698,4950
2086,2698,4949
2086,2697,4949
2086,2695,4952
2086,2700,4958
2086,2694,4952
2086,2694,4965
2089,2694,4973
2089,2694,4973
2091,2694,4975
2091,2692,4975
2090,2692,4978
2090,2695,4978
2096,2695,4979
2096,2695,4979
2092,2695,4980
2092,2694,4980
2093,2694,4982
2093,2699,4982
2091,2695,4983
2092,2700,4976
2091,2697,4983
2093,2697,4976
2093,2697,4976
2090,2696,4975
2093,2700,4980
2090,2697,4975
2092,2697,4985
2092,2696,4985
2092,2696,4982
2092,2695,4982
2092,2695,4983
2092,2695,4982
2093,2698,4980
2092,2695,4981
2092,2699,4981
2090,2699,4981
2090,2697,4981
2088,2697,4979
2088,2697,4975
2088,2701,4975
2090,2701,4974
2090,2699,4974
2088,2699,4972
2088,2699,4972
2087,2699,4972
2087,2699,4972
2087,2699,4971
2087,2695,4971
2086,2695,4969
2086,2694,4969
2083,2694,4969
2083,2694,4970
2089,2695,4969
2089,2693,4969
2092,2693,4967
2092,2692,4967
2093,2692,4967
2093,2692,4969
2089,2695,4969
2089,2694,4969
2089,2694,4974
2089,2694,4974
2091,2694,4974
2091,2694,4983
2088,2692,4986
2088,2695,4986
2088,2695,4995
2088,2692,4995
2090,2692,4995
2090,2692,4996
2089,2692,4998
2089,2694,4998
2088,2694,4998
2088,2693,4998
2089,2693,4998
2089,2693,4996
2088,2693,4995
2088,2692,4995
2089,2692,4995
2089,2691,4996
2089,2695,4995
2088,2698,4994
2089,2696,4995
2087,2696,4995
2087,2696,4994
2084,2696,4994
2084,2696,4992
2083,2695,4992
2083,2694,4992
2083,2694,4992
2083,2694,4991
2085,2694,4991
2085,2694,4986
2086,2693,4984
2086,2692,4984
2087,2692,4984
2087,2695,4980
2087,2695,4980
2087,2695,4974
2085,2691,4975
2085,2693,4975
2086,2693,4975
2086,2687,4972
2088,2687,4972
2088,2687,4967
2087,2688,4972
2087,2687,4972
2087,2687,4972
2087,2690,4974
2087,2690,4974
2087,2690,4977
2086,2692,4976
2086,2689,4976
2091,2689,4976
2091,2695,4980
2092,2695,4980
2092,2695,4977
2091,2692,4977
2091,2692,4978
2091,2698,4978
2090,2697,4980
2089,2697,4980
2089,2697,4982
2090,2696,4982
2090,2696,4982
2090,2694,4982
2087,2695,4987
2086,2693,4989
2086,2698,4999
2086,2692,4989
2085,2692,4989
2086,2695,5001
2087,2697,5001
2086,2698,5003
2087,2700,5001
2084,2698,5003
2081,2698,5000
2081,2698,5001
2080,2697,5000
2078,2696,4998
2078,2693,4995
2080,2688,5000
2079,2690,4996
2082,2690,4996
2082,2690,4999
2085,2689,4999
2085,2689,5000
2085,2690,5000
2084,2691,5001
2082,2691,5001
2082,2691,5003
2086,2693,5003
2086,2693,4998
2086,2695,4998
2083,2694,4999
2083,2694,4999
2088,2695,4999
2088,2695,4998
2088,2696,4998
2083,2697,4994
2085,2697,4994
2085,2697,4996
2081,2695,4998
2082,2694,4990
2078,2694,4995
2087,2695,4998
2087,2695,4993
2086,2694,4993
2086,2694,4991
2086,2695,4991
2084,2692,4990
2082,2692,4990
2082,2692,4993
2082,2692,4993
2079,2694,4989
2082,2692,4988
2078,2694,4989
2078,2694,4989
