1640,1256,1547
1639,1259,1550
1640,1256,1548
1640,1258,1548
1641,1258,1548
1641,1258,1551
1640,1259,1552
1641,1259,1551
1639,1261,1550
1642,1259,1551
1642,1259,1553
1643,1259,1551
1643,1259,1551
1643,1259,1551
1643,1259,1551
1643,1260,1551
1642,1260,1551
1637,1258,1552
1639,1261,1549
1637,1261,1552
1633,1261,1552
1633,1261,1551
1633,1263,1551
1633,1263,1551
1631,1262,1551
1639,1261,1550
1631,1262,1551
1629,1262,1551
1629,1262,1551
1629,1261,1551
1630,1261,1551
1628,1262,1550
1639,1261,1550
1628,1260,1550
1627,1260,1550
1627,1260,1548
1627,1260,1548
1626,1260,1548
1626,1263,1546
1639,1261,1548
1626,1259,1546
1633,1259,1546
1633,1259,1550
1633,1258,1550
1635,1258,1550
1631,1259,1552
1639,1261,1549
1631,1260,1552
1635,1260,1552
1635,1260,1548
1635,1255,1548
1634,1255,1548
1632,1259,1547
1639,1261,1546
1632,1260,1547
1633,1260,1547
1633,1260,1548
1629,1258,1548
1633,1258,1549
1629,1262,1548
1633,1262,1548
1633,1262,1546
1633,1262,1546
1632,1262,1546
1634,1261,1545
1633,1258,1550
1634,1263,1545
1634,1263,1545
1634,1263,1548
1634,1263,1548
1635,1263,1548
1635,1261,1546
1633,1258,1549
1635,1263,1546
1631,1263,1546
1631,1263,1549
1632,1262,1549
1632,1262,1546
1630,1261,1545
1630,1261,1545
1630,1261,1545
1630,1261,1546
1630,1261,1546
1628,1261,1546
1631,1262,1543
1633,1258,1541
1633,1261,1543
1633,1261,1543
1636,1264,1543
1638,1262,1544
1633,1258,1542
1638,1261,1544
1638,1261,1546
1638,1265,1546
1635,1265,1546
1635,1265,1545
1633,1262,1545
1633,1265,1545
1632,1265,1545
1632,1265,1543
1624,1262,1543
1624,1262,1544
1630,1264,1546
1630,1263,1546
1633,1263,1546
1633,1263,1543
1630,1263,1543
1630,1263,1544
1633,1263,1542
1633,1263,1542
1630,1263,1542
1630,1263,1545
1632,1262,1545
1632,1262,1543
1632,1264,1547
1632,1263,1547
1635,1263,1547
1635,1263,1549
1635,1261,1549
1635,1261,1547
1631,1263,1546
1631,1263,1546
1631,1263,1545
1633,1259,1545
1633,1259,1544
1634,1266,1544
1634,1266,1546
1632,1262,1546
1632,1262,1545
1634,1266,1545
1634,1266,1543
1630,1262,1544
1634,1264,1544
1634,1264,1545
1634,1265,1545
1634,1265,1547
1630,1260,1547
1630,1260,1545
1631,1260,1545
1631,1263,1545
1628,1262,1545
1628,1262,1546
1630,1261,1546
1630,1261,1544
1632,1261,1544
1632,1259,1544
1637,1259,1544
1637,1259,1546
1637,1260,1546
1637,1260,1544
1640,1260,1544
1640,1265,1547
1639,1263,1547
1638,1262,1548
1633,1258,1547
1638,1266,1548
1638,1266,1545
1642,1266,1545
1642,1265,1545
1642,1265,1546
1637,1264,1546
1637,1264,1543
1634,1264,1543
1634,1265,1546
1631,1268,1546
1631,1268,1544
1631,1264,1544
1631,1264,1543
1626,1264,1543
1626,1265,1547
1626,1264,1547
1626,1264,1543
1629,1262,1543
1629,1262,1544
1630,1262,1544
1630,1264,1543
1631,1264,1543
1631,1267,1543
1633,1265,1545
1633,1265,1546
1634,1265,1546
1634,1265,1542
1637,1265,1542
1637,1262,1542
1635,1267,1543
1635,1267,1544
1633,1267,1544
1633,1264,1543
1635,1264,1543
1635,1264,1543
1634,1265,1542
1634,1265,1540
1633,1265,1540
1633,1265,1540
1635,1265,1540
1635,1266,1540
1634,1261,1539
1634,1261,1538
1634,1261,1538
1634,1265,1540
1635,1265,1540
1634,1265,1540
1633,1262,1547
1634,1265,1534
1633,1265,1534
1633,1262,1541
1636,1262,1541
1636,1263,1541
1638,1261,1544
1638,1261,1542
1639,1261,1542
1639,1262,1542
1639,1262,1542
1639,1260,1542
1638,1265,1545
1638,1265,1546
1639,1265,1546
1639,1263,1542
1640,1263,1542
1640,1263,1542
1637,1263,1546
1637,1263,1550
1640,1263,1550
1640,1264,1542
1640,1264,1542
1640,1264,1542
1640,1265,1543
1637,1264,1549
1633,1262,1545
1633,1264,1549
1633,1261,1549
1628,1268,1545
1629,1267,1547
1625,1268,1545
1625,1266,1545
1625,1265,1545
1625,1265,1546
1624,1265,1546
1624,1266,1547
1626,1266,1547
1626,1265,1547
1625,1263,1547
1625,1263,1545
1625,1261,1551
1634,1261,1551
1634,1263,1551
1634,1264,1546
1634,1265,1543
1629,1267,1550
1632,1265,1543
1632,1265,1543
1630,1265,1547
1630,1265,1546
1629,1265,1546
1629,1263,1547
1631,1263,1547
1631,1264,1548
1629,1263,1542
1628,1263,1547
1634,1263,1542
1634,1264,1542
1633,1264,1545
1632,1266,1549
1628,1264,1546
1630,1264,1546
1628,1264,1546
1628,1264,1547
1629,1264,1546
1629,1265,1546
1631,1265,1548
1631,1265,1548
1627,1265,1548
1627,1263,1546
1626,1263,1546
1629,1264,1543
1629,1266,1545
1630,1266,1545
1630,1267,1542
1634,1267,1542
1634,1265,1545
1635,1265,1545
1635,1267,1545
1637,1267,1545
1637,1266,1545
1637,1266,1545
